location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,org_acronym,org_name,org_type_description,sector_code,sector_name,reference_period_start,reference_period_end
HTI,True,True,West,Cite Soleil,HT01,West,HT0117,Cite Soleil,2,Makaya,Makaya,National NGO,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,West,Cite Soleil,HT01,West,HT0117,Cite Soleil,2,OCCED'H,Organisation des Cœurs pour le Changement des Enfants Démunis d’Haïti,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,West,Cite Soleil,HT01,West,HT0117,Cite Soleil,2,OFAVA,Oganizayon Fanm Vanyan an Aksyon,National NGO,PRO-CPN,Child Protection,2025-01-01,2025-02-28
HTI,True,True,West,Cite Soleil,HT01,West,HT0117,Cite Soleil,2,OFAVA,Oganizayon Fanm Vanyan an Aksyon,National NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,West,Cite Soleil,HT01,West,HT0117,Cite Soleil,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,West,Cite Soleil,HT01,West,HT0117,Cite Soleil,2,RAPHA,Rapha International,International NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,West,Cite Soleil,HT01,West,HT0117,Cite Soleil,2,Rapha House,Rapha House,National NGO,PRO-CPN,Child Protection,2025-01-01,2025-02-28
HTI,True,True,West,Cite Soleil,HT01,West,HT0117,Cite Soleil,2,SEROVIE,Fondation Serovie,National NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,West,Cite Soleil,HT01,West,HT0117,Cite Soleil,2,UNICEF,United Nations Children's Fund,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,West,Cite Soleil,HT01,West,HT0117,Cite Soleil,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,West,Cite Soleil,HT01,West,HT0117,Cite Soleil,2,WFP,World Food Programme,United Nations,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,West,Cite Soleil,HT01,West,HT0117,Cite Soleil,2,WTH,Way to Health,International NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,West,Cornillon / Grand Bois,HT01,West,HT0134,Cornillon / Grand Bois,2,FONDEF-H,Fondation pour le développement et l’encadrement de la famille haïtienne,National NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,West,Cornillon / Grand Bois,HT01,West,HT0134,Cornillon / Grand Bois,2,HI,Handicap International - Humanity & Inclusion,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,West,Cornillon / Grand Bois,HT01,West,HT0134,Cornillon / Grand Bois,2,IMA WH,IMA World Health,International NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,West,Cornillon / Grand Bois,HT01,West,HT0134,Cornillon / Grand Bois,2,RFJS,Réseau Frontalier Jeannot Succès,Civil Society,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,West,Croix-Des-Bouquets,HT01,West,HT0131,Croix-Des-Bouquets,2,APADEH,Action Pastorale pour le Developpement Humain,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,West,Croix-Des-Bouquets,HT01,West,HT0131,Croix-Des-Bouquets,2,AREV-HAITI,Association pour la Réduction de la Vulnérabilité en Haiti,National NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,West,Croix-Des-Bouquets,HT01,West,HT0131,Croix-Des-Bouquets,2,CAPAC,Centre d'Animation Paysanne et d'Action Communautaire,National NGO,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,West,Croix-Des-Bouquets,HT01,West,HT0131,Croix-Des-Bouquets,2,CWW,Concern Worldwide,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,West,Croix-Des-Bouquets,HT01,West,HT0131,Croix-Des-Bouquets,2,FOME,Fondation Mission de l'Espoir,International NGO,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,West,Croix-Des-Bouquets,HT01,West,HT0131,Croix-Des-Bouquets,2,HFSC,Hopital Foyer St Camille Haiti,National NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,West,Croix-Des-Bouquets,HT01,West,HT0131,Croix-Des-Bouquets,2,HI,Handicap International - Humanity & Inclusion,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,West,Croix-Des-Bouquets,HT01,West,HT0131,Croix-Des-Bouquets,2,HP,Haiti Participative,National NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,West,Croix-Des-Bouquets,HT01,West,HT0131,Croix-Des-Bouquets,2,ICODEH,Impact Communautaire pour le Développement d'Haïti,International NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,West,Croix-Des-Bouquets,HT01,West,HT0131,Croix-Des-Bouquets,2,IMA WH,IMA World Health,International NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,West,Croix-Des-Bouquets,HT01,West,HT0131,Croix-Des-Bouquets,2,INDEME,Initiative pour le Développement de Meyer,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,West,Croix-Des-Bouquets,HT01,West,HT0131,Croix-Des-Bouquets,2,OCCED'H,Organisation des Cœurs pour le Changement des Enfants Démunis d’Haïti,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,West,Croix-Des-Bouquets,HT01,West,HT0131,Croix-Des-Bouquets,2,OFAVA,Oganizayon Fanm Vanyan an Aksyon,National NGO,PRO-CPN,Child Protection,2025-01-01,2025-02-28
HTI,True,True,West,Croix-Des-Bouquets,HT01,West,HT0131,Croix-Des-Bouquets,2,OFAVA,Oganizayon Fanm Vanyan an Aksyon,National NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,West,Croix-Des-Bouquets,HT01,West,HT0131,Croix-Des-Bouquets,2,OVDDHMO,Organisation des Visionnaires Dévoués pour un Développement de Haute Modernisation,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,West,Croix-Des-Bouquets,HT01,West,HT0131,Croix-Des-Bouquets,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,West,Croix-Des-Bouquets,HT01,West,HT0131,Croix-Des-Bouquets,2,RFJS,Réseau Frontalier Jeannot Succès,Civil Society,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,West,Croix-Des-Bouquets,HT01,West,HT0131,Croix-Des-Bouquets,2,SEROVIE,Fondation Serovie,National NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,West,Croix-Des-Bouquets,HT01,West,HT0131,Croix-Des-Bouquets,2,SOJER,Solidarité pour une jeunesse résiliente,International NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,West,Croix-Des-Bouquets,HT01,West,HT0131,Croix-Des-Bouquets,2,UNASCAD,Union des Amis Socio Culturels d'Action en Développement,National NGO,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,West,Croix-Des-Bouquets,HT01,West,HT0131,Croix-Des-Bouquets,2,WFP,World Food Programme,United Nations,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,West,Croix-Des-Bouquets,HT01,West,HT0131,Croix-Des-Bouquets,2,ZL,Zanmi Lasante,National NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,ABV,Aide aux Bénéficiaires Vulnérables,National NGO,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,ACTED,Agency for Technical Cooperation and Development,International NGO,CCM,Camp Coordination / Management,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,ACTED,Agency for Technical Cooperation and Development,International NGO,SHL,Emergency Shelter and NFI,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,ALIMA,The Alliance for Medical Action,International NGO,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,AREV-HAITI,Association pour la Réduction de la Vulnérabilité en Haiti,National NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,ASHAPE,Association Haitienne pour la Paix et l'Éducation,National NGO,CCM,Camp Coordination / Management,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,AVSI,Associazione Volontari Servizio Internazionale,International NGO,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,C3D,Culture en Trois Dimensions,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,CAID,Christian Aid,International NGO,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,CAPAC,Centre d'Animation Paysanne et d'Action Communautaire,National NGO,CCM,Camp Coordination / Management,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,CAPAC,Centre d'Animation Paysanne et d'Action Communautaire,National NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,CDS,Centres pour le Développement et la Santé,National NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,CPD,Comite Pour la Paix et le Developpement ,Civil Society,PRO-CPN,Child Protection,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,CWW,Concern Worldwide,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,DSF,Douleurs Sans Frontières,International NGO,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,FADHRIS,Femmes en Association pour le Développement d'Haïti et pour le Renforcement de l'Intégration Sociale,National NGO,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,FADHRIS,Femmes en Association pour le Développement d'Haïti et pour le Renforcement de l'Intégration Sociale,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,FADHRIS,Femmes en Association pour le Développement d'Haïti et pour le Renforcement de l'Intégration Sociale,National NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,FAES,Fonds d'assistance économique et sociale,Government,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,FEE,Fondation Essence-Elle,National NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,FICR,Fédération Internationale Croix Rouge Et Croissant Rouge,Red Cross / Red Crescent,WSH,Water Sanitation Hygiene,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,FOME,Fondation Mission de l'Espoir,International NGO,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,FONDEF-H,Fondation pour le développement et l’encadrement de la famille haïtienne,National NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,FZT,Fondation Zanmi Timoun ,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,GIRADEL,"Groupe pour l’Inclusion, la Recherche et l’Appui au Développement d’Haïti",National NGO,CCM,Camp Coordination / Management,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,GIRADEL,"Groupe pour l’Inclusion, la Recherche et l’Appui au Développement d’Haïti",National NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,HI,Handicap International - Humanity & Inclusion,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,HRC,Haitian Red Cross,Red Cross / Red Crescent,SHL,Emergency Shelter and NFI,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,HUP,Hôpital Universitaire de La Paix,Government,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,IBESR,Institut Du Bien-Etre Social Et De Recherches,Government,PRO-CPN,Child Protection,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,ICODEH,Impact Communautaire pour le Développement d'Haïti,International NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,ICRC,International Committee of the Red Cross,Red Cross / Red Crescent,CCM,Camp Coordination / Management,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,ICRC,International Committee of the Red Cross,Red Cross / Red Crescent,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,ICRC,International Committee of the Red Cross,Red Cross / Red Crescent,SHL,Emergency Shelter and NFI,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,ICRC,International Committee of the Red Cross,Red Cross / Red Crescent,WSH,Water Sanitation Hygiene,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,IMA WH,IMA World Health,International NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,IOM,International Organization for Migration,United Nations,CCM,Camp Coordination / Management,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,IOM,International Organization for Migration,United Nations,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,IOM,International Organization for Migration,United Nations,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,IOM,International Organization for Migration,United Nations,SHL,Emergency Shelter and NFI,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,IOM,International Organization for Migration,United Nations,WSH,Water Sanitation Hygiene,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,ISPD,"Institut pour la Santé, la Population et le Développement",Government,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,KAY FANM,Organisation Haïtienne pour la Promotion et la Défense des Droits Des Femmes,National NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,MARIJÀN,Organisation Féministe MARIJÀN,National NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,MOJDDE,Mouvement des Jeunes pour le Developpement de Dérouzé,National NGO,CCM,Camp Coordination / Management,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,OCCED'H,Organisation des Cœurs pour le Changement des Enfants Démunis d’Haïti,National NGO,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,OCCED'H,Organisation des Cœurs pour le Changement des Enfants Démunis d’Haïti,National NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,OCCED'H,Organisation des Cœurs pour le Changement des Enfants Démunis d’Haïti,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,OCCED'H,Organisation des Cœurs pour le Changement des Enfants Démunis d’Haïti,National NGO,PRO-CPN,Child Protection,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,OCCED'H,Organisation des Cœurs pour le Changement des Enfants Démunis d’Haïti,National NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,OFAVA,Oganizayon Fanm Vanyan an Aksyon,National NGO,PRO-CPN,Child Protection,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,ORRAH,Organisation de Rapprochement Aide Humanitaire,National NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,OVDDHMO,Organisation des Visionnaires Dévoués pour un Développement de Haute Modernisation,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,POFHAD,Plateforme des Organisations de Femmes Haïtiennes pour le Développement,National NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,RAPHA,Rapha International,International NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,Rapha House,Rapha House,National NGO,PRO-CPN,Child Protection,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,SEROVIE,Fondation Serovie,National NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,SI,Solidarities International,International NGO,CCM,Camp Coordination / Management,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,SI,Solidarities International,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,SI,Solidarities International,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,SRC,Swiss Red Cross,Red Cross / Red Crescent,WSH,Water Sanitation Hygiene,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,TOYA,Fondation Toya,National NGO,PRO-CPN,Child Protection,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,TOYA,Fondation Toya,National NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,TdH CH,Terre des Hommes Switzerland,International NGO,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,TdH IT,Terre des Hommes Italy,International NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,UNFPA,United Nations Population Fund,United Nations,CCM,Camp Coordination / Management,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,UNICEF,United Nations Children's Fund,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,UNICEF,United Nations Children's Fund,United Nations,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,WDA,World Dynamic Action,National NGO,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,WDA,World Dynamic Action,National NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,WDA,World Dynamic Action,National NGO,SHL,Emergency Shelter and NFI,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,WFP,World Food Programme,United Nations,CCM,Camp Coordination / Management,2025-01-01,2025-02-28
HTI,True,True,West,Delmas,HT01,West,HT0112,Delmas,2,WFP,World Food Programme,United Nations,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,West,Fonds-Verrettes,HT01,West,HT0135,Fonds-Verrettes,2,ACTED,Agency for Technical Cooperation and Development,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,West,Fonds-Verrettes,HT01,West,HT0135,Fonds-Verrettes,2,C3D,Culture en Trois Dimensions,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,West,Fonds-Verrettes,HT01,West,HT0135,Fonds-Verrettes,2,CERREMEN,Centre de Réflexion et de Recherche sur la Migration et l'Environnement,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,West,Fonds-Verrettes,HT01,West,HT0135,Fonds-Verrettes,2,CESAL,CESAL,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,West,Fonds-Verrettes,HT01,West,HT0135,Fonds-Verrettes,2,HI,Handicap International - Humanity & Inclusion,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,West,Fonds-Verrettes,HT01,West,HT0135,Fonds-Verrettes,2,RFJS,Réseau Frontalier Jeannot Succès,Civil Society,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,West,Ganthier,HT01,West,HT0133,Ganthier,2,CERREMEN,Centre de Réflexion et de Recherche sur la Migration et l'Environnement,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,West,Ganthier,HT01,West,HT0133,Ganthier,2,ONM,National Office for Migration,Government,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,West,Ganthier,HT01,West,HT0133,Ganthier,2,RFJS,Réseau Frontalier Jeannot Succès,Civil Society,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,West,Grand-Goave,HT01,West,HT0123,Grand-Goave,2,C3D,Culture en Trois Dimensions,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,West,Grand-Goave,HT01,West,HT0123,Grand-Goave,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,West,Gressier,HT01,West,HT0116,Gressier,2,C3D,Culture en Trois Dimensions,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,West,Gressier,HT01,West,HT0116,Gressier,2,FVCB,Fondation Voix des Communautes de Base,National NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,West,Gressier,HT01,West,HT0116,Gressier,2,MOJDDE,Mouvement des Jeunes pour le Developpement de Dérouzé,National NGO,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,West,Gressier,HT01,West,HT0116,Gressier,2,OCCED'H,Organisation des Cœurs pour le Changement des Enfants Démunis d’Haïti,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,West,Gressier,HT01,West,HT0116,Gressier,2,OFAVA,Oganizayon Fanm Vanyan an Aksyon,National NGO,PRO-CPN,Child Protection,2025-01-01,2025-02-28
HTI,True,True,West,Gressier,HT01,West,HT0116,Gressier,2,TdH IT,Terre des Hommes Italy,International NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,West,Gressier,HT01,West,HT0116,Gressier,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,West,Gressier,HT01,West,HT0116,Gressier,2,WFP,World Food Programme,United Nations,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,West,Kenscoff,HT01,West,HT0115,Kenscoff,2,IMA WH,IMA World Health,International NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,West,Kenscoff,HT01,West,HT0115,Kenscoff,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,West,Kenscoff,HT01,West,HT0115,Kenscoff,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,West,Leogane,HT01,West,HT0121,Leogane,2,CAPAC,Centre d'Animation Paysanne et d'Action Communautaire,National NGO,PRO-CPN,Child Protection,2025-01-01,2025-02-28
HTI,True,True,West,Leogane,HT01,West,HT0121,Leogane,2,CAPAC,Centre d'Animation Paysanne et d'Action Communautaire,National NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,West,Leogane,HT01,West,HT0121,Leogane,2,IOM,International Organization for Migration,United Nations,SHL,Emergency Shelter and NFI,2025-01-01,2025-02-28
HTI,True,True,West,Leogane,HT01,West,HT0121,Leogane,2,Kore Timoun,Kore Timoun,National NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,West,Leogane,HT01,West,HT0121,Leogane,2,MARIJÀN,Organisation Féministe MARIJÀN,National NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,West,Leogane,HT01,West,HT0121,Leogane,2,MOJDDE,Mouvement des Jeunes pour le Developpement de Dérouzé,National NGO,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,West,Leogane,HT01,West,HT0121,Leogane,2,MOJDDE,Mouvement des Jeunes pour le Developpement de Dérouzé,National NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,West,Leogane,HT01,West,HT0121,Leogane,2,MSPP,Ministère de la Santé publique et de la Population,Government,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,West,Leogane,HT01,West,HT0121,Leogane,2,OCCED'H,Organisation des Cœurs pour le Changement des Enfants Démunis d’Haïti,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,West,Leogane,HT01,West,HT0121,Leogane,2,TdH CH,Terre des Hommes Switzerland,International NGO,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,West,Leogane,HT01,West,HT0121,Leogane,2,TdH IT,Terre des Hommes Italy,International NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,West,Leogane,HT01,West,HT0121,Leogane,2,UNHCR,UN Refugee Agency,United Nations,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,West,Leogane,HT01,West,HT0121,Leogane,2,WBW,Water By Women,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-02-28
HTI,True,True,West,Leogane,HT01,West,HT0121,Leogane,2,WFP,World Food Programme,United Nations,CCM,Camp Coordination / Management,2025-01-01,2025-02-28
HTI,True,True,West,Leogane,HT01,West,HT0121,Leogane,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,West,Leogane,HT01,West,HT0121,Leogane,2,WFP,World Food Programme,United Nations,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,West,Petion-Ville,HT01,West,HT0114,Petion-Ville,2,C3D,Culture en Trois Dimensions,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,West,Petion-Ville,HT01,West,HT0114,Petion-Ville,2,CAPAC,Centre d'Animation Paysanne et d'Action Communautaire,National NGO,CCM,Camp Coordination / Management,2025-01-01,2025-02-28
HTI,True,True,West,Petion-Ville,HT01,West,HT0114,Petion-Ville,2,DSF,Douleurs Sans Frontières,International NGO,HEA,Health,2025-01-01,2025-02-28
